date,title,link,desc
18.03.2016,Cezaevinden izinli çıkan mahkum kurşun yağdırdı,http://www.radikal.com.tr/turkiye/cezaevinden-izinli-cikan-mahkum-kursun-yagdirdi-1531867,"Ankara Mamak'ta cezaevinden izinli çıktığı bildirilen bir kişi,  biri kadın 2 kişiyi silahla vurdu.  Silahlı saldırıya uğrayan kadın ağır yaralanırken, 1 kişi öldü. Saldırıyı gerçekleştiren daha sonra intihar etti"
18.03.2016,Anaokulunda yangın: Mahsur kalan çocuklar tahliye edildi,http://www.radikal.com.tr/turkiye/anaokulunda-yangin-mahsur-kalan-cocuklar-tahliye-edildi-1531683,"Dudullu'daki bir anaokulunda çıkan yangında, sınıflardaki bazı çocuklar mahsur kaldı. İtfaiye ekipleri çocuklarının tamamını kurtardı. Öğrencileri dışarı çıkaran öğretmenlerinin bazılarının yüzünde duman nedeniyle siyahlık oluştuğu görüldü.
"
18.03.2016,"Alman Başkonsolosluğu bugün de kapalı
",http://www.radikal.com.tr/turkiye/alman-baskonsoloslugu-bugun-de-kapali-1531636,Almanya'nın İstanbul Başkonsolosluğu dün yapılan güvenlik uyarısı nedeniyle bugün de kapalı. Alman Lisesi ise eğitim ve öğretime devam ediyor.
18.03.2016,Özgür Ünsal'ın annesi: Oğlum kesinlikle bombacı değil!,http://www.radikal.com.tr/turkiye/ozgur-unsalin-annesi-oglum-kesinlikle-bombaci-degil-1531623,"Kızılay'daki terör saldırısında ikinci canlı bomba olduğu ileri sürülen Özgür Ünsal'ın annesi, ""Özgür çok yalnız ve içine kapanık bir çocuktu. O akşam onlarla gitmesini istemedim ama sinirlenip bir şey diyecek diye oğluma izin verdim. Ailemizin içine sızdılar. Zaten oğlumun bombacı olup olmadığı açıklanmadı. Kesinlikle bombacı değil. Saf ve temizliğinden kaybetti"" dedi."
21.03.2016,10 çocuğa tecavüzle suçlanan öğretmenin 600 yıl hapsi isteniyor,http://www.radikal.com.tr/turkiye/10-cocuga-tecavuzle-suclanan-ogretmenin-600-yil-hapsi-isteniyor-1533800,"Karaman'da, 10 çocuğa tecavüzle suçlanan öğretmenin 600 yıl hapsi isteniyor.  Sınıf öğretmeni M.B.'nin cinsel istismarına uğradığı iddiasıyla öğrencilerin hastaneden rapor aldığı belirtilmişti."
21.03.2016,"TSK: Şırnak, Nusaybin ve Yüksekova'da 22 PKK'lı öldürüldü",http://www.radikal.com.tr/turkiye/tsk-sirnak-nusaybin-ve-yuksekovada-22-pkkli-olduruldu-1533785,"Genelkurmay Başkanlığı, Şırnak, Nusaybin ve Yüksekova'da devam eden operasyonlarda dün 22 PKK'lının öldürüldüğünü açıkladı."
21.03.2016,"Bolu'da üniversitede Nevruz gerginliği
",http://www.radikal.com.tr/turkiye/boluda-universitede-nevruz-gerginligi-1533770,"Bolu'da, Abant İzzet Baysal Üniversitesi'nde izinsiz Nevruz kutlamak isteyen öğrenciler, polisin TOMA ile müdahale için hazırlık yapıp 2 dakika süre vermesi üzerine Kürtçe sloganlar atarak dağıldı."
21.03.2016,İzmir'de terör korkusu sokakları boşalttı,http://www.radikal.com.tr/turkiye/izmirde-teror-korkusu-sokaklari-bosaltti-1533758,İzmir'de hafta sonu güneşli havaya rağmen AVM'lerde ziyaretçi sayısı yarı yarıya düşerken restoran ve kafelerde masalar boş kaldı.
21.03.2016,Toplu taşıma ücretlerine zam,http://www.radikal.com.tr/turkiye/toplu-tasima-ucretlerine-zam-1533732,"Antalya'da toplu taşıma ücretleri, 24 Mart'tan itibaren zamlanıyor. Tam ücret 2.10 TL, öğrenci 1.35 TL, emekli/öğretmen indirimli ücreti ise 1.50 TL oldu."
21.03.2016,İstanbul bombacısının cesedi Gaziantep'e getirildi,http://www.radikal.com.tr/turkiye/istanbul-bombacisinin-cesedigaziantepe-getirildi-1533730,"İstanbul Beyoğlu'ndaki İstiklal Caddesi'nde intihar saldırısını düzenleyen IŞİD mensubu 'canlı bomba' Mehmet Öztürk'ün cenazesi, yakınları tarafından Gaziantep'e getirildi.
"
21.03.2016,Oda TV davasında bilirkişi raporu mahkemeye ulaştı,http://www.radikal.com.tr/turkiye/oda-tv-davasinda-bilirkisi-raporu-mahkemeye-ulasti-1533707,"Gazeteciler Nedim Şener, Ahmet Şık, Soner Yalçın ile Yalçın Küçük ve eski Emniyet Müdürü Hanefi Avcı'nın aralarında bulunduğu 13 sanıklı Oda TV Davası'nda dijital dokümanlar üzerinde yaptırılan bilirkişi raporu mahkemeye ulaştı."
21.03.2016,Esenler otogarında sıkı denetim,http://www.radikal.com.tr/turkiye/esenler-otogarinda-siki-denetim-1533706,Esenler'deki Büyük İstanbul Otogarı'nda polis denetimlerini artırdı.
21.03.2016,Muğla'da yaşlı çift evlerinde ölü bulundu,http://www.radikal.com.tr/turkiye/muglada-yasli-cift-evlerinde-olu-bulundu-1533676,"Bodrum ilçesindeki evlerinde çocukları tarafından cansız bedenleri bulunan çiftin, devrilen elektrik sobasının yol açtığı yangında dumandan zehirlendikleri tahmin ediliyor."
21.03.2016,KPSS davası başladı,http://www.radikal.com.tr/turkiye/kpss-davasi-basladi-1533649,Kamu Personel Seçme Sınavı (KPSS) sorularının sızdırılmasına ilişkin 54'ü tutuklu 230 sanığın yargılanmasına başlandı.
21.03.2016,Gaziantep'te 2 IŞİD'li yakalandı,http://www.radikal.com.tr/turkiye/gaziantepte-2-isidli-yakalandi-1533625,"Gaziantep'in Oğuzeli İlçesi'nde, Suriye'den yasa dışı yollarla Türkiye'ye girmeye çalışan 1'i kadın 2 IŞİD militanı yakalandı."
21.03.2016,Nusaybin'de çatışma: 5 şehit,http://www.radikal.com.tr/turkiye/nusaybinde-catisma-5-sehit-1533617,Mardin' in Nusaybin ilçesinde devam eden operasyonlar kapsamında güvenlik güçleriyle PKK'lılar arasında çıkan çatışmada 4 asker şehit oldu. Bu sabah da bir polis şehit olmuştu.
21.03.2016,"Babaları bıçaklandı, kardeşler kahveyi taradı",http://www.radikal.com.tr/turkiye/babalari-bicaklandi-kardesler-kahveyi-taradi-1533597,"Konya'da lokanta sahibi 55 yaşındaki Metin G., tartıştığı Tayfun I. ve kardeşi Süleyman I. tarafından bacağından bıçaklandı. Babalarının bıçaklandığını duyan İsmail G. ve kardeşi Cemal G. de şüphelilerin lokantanın yakınındaki kahvede olduğunu sanıp, buraya pompalı tüfekle rastgele ateş açtı. Saldırıda 5 kişi yaralandı."
21.03.2016,"Adana Büyükşehir Belediyesi'nin son 3 başkanı adliyede
",http://www.radikal.com.tr/turkiye/adana-buyuksehir-belediyesinin-son-3-baskani-adliyede-1533544,Aytaç Durak'ın görevden alınması ile 4 yıl vekaleten bu görevi yürüten bağımsız Zihni Aldırmaz hakkında 'İmar yolsuzluğu ve plan sahteciliği yaparak Fethullahçı Terör Örgütü/Paralel Devlet Yapılanması'na (FETÖ/PDY) finansman sağladığı iddiasıyla 35 yıla kadar hapis cezası istemiyle dava açıldı. Bu davayla birlikte Adana'nın son 3 belediye başkanı da ayrı ayrı suçlamalarla yargılanacak.
21.03.2016,MHP binasında yangın çıktı,http://www.radikal.com.tr/turkiye/mhp-binasinda-yangin-cikti-1533524,İstanbul Seyrantepe'de MHP İl Başkanlığı'nın da bulunduğu iş merkezinin çatısında yangın çıktı.
21.03.2016,Yüksekova'dan dumanlar yükseliyor,http://www.radikal.com.tr/turkiye/yuksekovadan-dumanlar-yukseliyor-1533522,"Operasyonların sürdüğü Yüksekova'da yoğun top, silah sesleri ve dumanlar yükseliyor."
21.03.2016,"'Düştüğü' öne sürülen 3 yaşındaki çocuğa tecavüz şüphesi
",http://www.radikal.com.tr/turkiye/dustugu-one-surulen-3-yasindaki-cocuga-tecavuz-suphesi-1533714,"Kocaeli'nin Çayırova İlçesi'nde annesinin merdivenden düştüğünü iddia ederek hastaneye getirdiği 3 yaşındaki erkek çocuğun vücudundaki morluklar ve tecavüz şüphesi üzerine polise haber verildi. Çocuk yoğun bakımda tedaviye alınırken, gözaltına alınan annesi ve nikahsız yaşadığı kişi serbest bırakıldı."
21.03.2016,"Din dersi öğretmeni: Alevilik günah!
",http://www.radikal.com.tr/turkiye/din-dersi-ogretmeni-alevilik-gunah-1533702,"Fatsa'da bir ortaokulda din öğretmeni derste ""Alevilik günah"" dedi. Öğretmen İlçe Milli Eğitim Müdürlüğü'ne ve okul yönetimine şikayet edildi. İlçe Milli Eğitim Müdürü soruşturma başlatılması için girişimde bulunduklarını söyledi."
21.03.2016,"Annenin sağlık durumu iyi, Asya halen uyutuluyor",http://www.radikal.com.tr/turkiye/annenin-saglik-durumu-iyi-asya-halen-uyutuluyor-1533627,Taksim'deki canlı bomba saldırında yaralananlar arasında bulunan 2.5 yaşındaki Asya Başaran'ın yoğun bakımdaki tedavisi sürüyor. Ameliyattan sonra uyutulan Asya'nın uyandırılıp uyandırılmayacağına tomografi sonuçlarına göre karar verileceği belirtildi.
21.03.2016,"Kilis'te şüpheli otomobil paniği
",http://www.radikal.com.tr/turkiye/kiliste-supheli-otomobil-panigi-1533599,"Kilis'te, içerisinde 4 kişinin bulunduğu otomobil, 'şüpheli' olarak ihbar edilince polis ekiplerince takibe alındı. Otomobil, çalışır halde terk edilmiş olarak bulundu. Yapılan incelemede otomobilin Gaziantep'ten çalındığı anlaşılırken, şüpheliler aranıyor."
21.03.2016,"Kocaeli Üniversitesi Tıp Fakültesi'nde şüpheli valiz korkusu
",http://www.radikal.com.tr/turkiye/kocaeli-universitesi-tip-fakultesinde-supheli-valiz-korkusu-1533531,"Kocaeli Üniversitesi Tıp Fakültesi binasında, öğrencilerin dolaplarının yanında bulunan valiz, bomba endişesine yol açtı. Valiz, bomba imha uzmanınca fünye ile patlatılırken, bir öğrenciye ait olduğu belirlenen çantadan kıyafetler çıktı."
21.03.2016,"Diyarbakır'da Nevruz için olağanüstü güvenlik önlemleri
",http://www.radikal.com.tr/turkiye/diyarbakirda-nevruzicinolaganustu-guvenlik-onlemleri-1533514,"Bağlar ilçesinde bulunan Nevruz alanında kutlanacak etkinlik için hazırlıklar tamamlandı. polis kent genelindeki bir çok noktada olağanüstü güvenlik önlemi aldı. Terörle mücadele, asayiş ve trafik şubelerine bağlı 300 polis, 10 ayrı noktada uygulama yaptı"
18.03.2016,Katliam öncesi 'dikkat çekmemek için' sevgili pozu,http://www.radikal.com.tr/turkiye/katliam-oncesi-dikkat-cekmemek-icin-sevgili-pozu-1531621,"Ankara'daki bombalı saldırıyı gerçekleştiren Seher Çağla Demir'in, olayın kilit ismi olduğu görülen Vahit A. ile Ankara'da Eskişehir yolu üzerindeki bir benzincide güvenlik kamerasına takılmış görüntüleri bulundu."
18.03.2016,Kızılay bombası bir bavul içinde otobüsle gelmiş,http://www.radikal.com.tr/turkiye/kizilay-bombasi-bir-bavul-icinde-otobusle-gelmis-1531614,"Ankara Kızılay'da geçtiğimiz pazar günü 37 kişinin hayatını kaybettiği saldırıda kullanılan bombanın, bir kurye tarafından valiz içinde ve otobüsle Şanlıurfa'dan Ankara'ya getirildiği belirtiliyor. Gözaltındaki kurye Vahit A.'nın Seher'i kendisine 'nişanlısı' olarak tanıttığını söyledi."
18.03.2016,İstanbul bir güne daha 'terör operasyonu' ile uyandı,http://www.radikal.com.tr/turkiye/istanbul-bir-gune-daha-teror-operasyonu-ile-uyandi-1531603,"İstanbul Emniyet Müdürlüğü Terörle Mücadele Şubesi ekipleri, Özel Harekat polislerinin de desteğiyle Büyükçekmece, Sarıyer ve Sancaktepe'de 'terör operasyonu' yaptı. Çok sayıda kişi PKK ile bağlantılı oldukları iddiasıyla gözaltında.
"
18.03.2016,"Aziz Güler'in fotoğrafını paylaşan psikolog  için 'git' kararı
",http://www.radikal.com.tr/turkiye/aziz-gulerin-fotografini-paylasan-psikolog-icin-git-karari-1531436,"Suriye'de IŞİD'e karşı savaşırken ölen Aziz Güler'in fotoğrafının Facebook'ta profil resmi yapınca tutuklanan ve hakkında ""örgüt üyeliği"" suçundan dava açılan psikolog Mesut Aslan beraat ettiği halde Trabzon'a  gönderildi
"
18.03.2016,Yüksekova'da eğitim durdu: 35 bin öğrenci...,http://www.radikal.com.tr/turkiye/yuksekovada-egitim-durdu-35-bin-ogrenci-1531435,Yüksekova'da sokağa çıkma yasağından dolayı eğitim hayatı da olumsuz etkilendi. Yasak ve operasyonlardan dolayı eğitime ara verildiği Yüksekova'da 35 bin öğrenci okula gidemiyor. Yasaklardan dolayı çevre il ve ilçelere taşınan öğrenciler ise telafi eğitim istiyor.
18.03.2016,Vodafone Arena'daki kaza göz göre göre gelmiş!,http://www.radikal.com.tr/turkiye/vodafone-arenadaki-kaza-goz-gore-gore-gelmis-1531434,"Vodafone Arena'da iki yıl önce Ali Babuca adlı işçinin asansör boşluğuna düşerek yaralanmasına ilişkin kazadan  beş ay önce iş güvenlik uzmanı  ""merdiven, asansör ve şaft boşluklarında düşmeye karşı korkuluklar yapılsın"" dedi. Kazadan bir gün önce de iş güvenlik defterine ""Karanlık alanların aydınlatılmalı"" yazılmış  
"
17.03.2016,Süleyman Demirel Üniversitesi eski Rektörü Hasan İbicioğlu tutuklandı,http://www.radikal.com.tr/turkiye/suleyman-demirel-universitesi-eski-rektoru-hasan-ibicioglu-tutuklandi-1531557,"Isparta merkezli 6 ilde düzenlenen FETÖ/PDY operasyonunda adliyeye sevk edilen zanlılardan aralarında eski Süleyman Demirel Üniversitesi Rektörü Prof. Dr. Hasan İbicioğlu'nun da bulunduğu 14 kişi tutuklandı.
"
17.03.2016,Ankara'daki saldırıda annesinin karnında ölen 6 aylık bebek toprağa verildi,http://www.radikal.com.tr/turkiye/ankaradaki-saldirida-annesinin-karninda-olen-6-aylik-bebek-topraga-verildi-1531556,Ankara Kızılay'daki patlamada yaralanan polis memuru 42 yaşındaki Muharrem Bektaş'ın 6 aylık hamile eşi 42 yaşındaki Songül Bektaş kaybettiği bebeğinin cenazesi gözyaşları arasında Çorum'un Alaca İlçesi toprağa verildi.
17.03.2016,"Sazcı ailesi, çocuklarına zorunlu din dersinden 'sıfır' verilince dava açmış",http://www.radikal.com.tr/turkiye/sazci-ailesi-cocuklarina-zorunlu-din-dersinden-sifir-verilince-dava-acmis-1531545,"Antalya'nın Kumluca İlçesi'nde çocuklarının zorunlu Din Kültürü ve Ahlak Bilgisi dersinden muaf tutulmasına ilişkin açtıkları davayı kazanan Tongut Sonay Sazcı, görevlendirilmiş bir imamın derse girdiğini, öğrencinin diğer dersleri 95-100 iken, din dersinden sıfır aldığını açıkladı."
17.03.2016,Tahir Elçi cinayeti soruşturmasında yeni deliller bulundu,http://www.radikal.com.tr/turkiye/tahir-elci-cinayeti-sorusturmasinda-yeni-deliller-bulundu-1531517,"Diyarbakır Barosu Başkanı Tahir Elçi'nin vurulduğu yerde bugün yapılan olay yeri incelemesinde yeni deliller bulundu. Elçi'yi öldüren kurşunun girdiği düşünülen ve operasyonlar sırasında zarar gören işyerinde yapılan incelemede, mermi çekirdekleri ele geçirildi."
17.03.2016,Anadolu Üniversitesi'nde Nevruz gerginliği,http://www.radikal.com.tr/turkiye/anadolu-universitesinde-nevruz-gerginligi-1531446,Eskişehir Anadolu Üniversitesi'nde toplanan bir grup öğrencinin Nevruz kutlamak için ateş yakmasına polis izin vermedi. Polisler dağılmayan öğrencilere biber gazlı müdahalede bulundu.
17.03.2016,"İzmir Valiliği, kentte pazar günü Nevruz kutlamalarına izin vermedi",http://www.radikal.com.tr/turkiye/izmir-valiligi-kentte-pazar-gunu-nevruz-kutlamalarina-izin-vermedi-1531437,"İzmir'de, 20 Mart Pazar günü yapılmak istenen Nevruz kutlamalarına, gününün dışında olduğu gerekçesiyle Valilik tarafından izin verilmedi. Kutlamaların 21 Mart'ta yapılmasına yönelik ise düzenleme komitesinden bir başvuru olmadığı öğrenildi."
17.03.2016,Konya'da HDP'li başkan serbest bırakıldı,http://www.radikal.com.tr/turkiye/konyada-hdpli-baskan-serbest-birakildi-1531355,"Konya Emniyet Müdürlüğü ekipleri tarafından sosyal medya üzerinde PKK'nın propagandasını yaptığı iddiasıyla gözaltına alınan aralarında HDP Konya İl eş başkanı Nurhan Erkal'ın da bulunduğu 7 kişi, yurt dışı yasağı ve adli kontrol kararıyla serbest bırakıldı."
17.03.2016,Özgür canlı bombayı annesiyle 'sevgilim' diye tanıştırmış,http://www.radikal.com.tr/turkiye/ozgur-canli-bombayi-annesiyle-sevgilim-diye-tanistirmis-1531354,"İkinci bombacı olarak şüphelenilen Özgür Ünsal'ın, canlı bomba olduğu kesinleşen Seher Çağla Demir'i annesiyle 'sevgilim' diye tanıştırdığı belirlendi."
17.03.2016,"Gülben Ergen, Suriyeliler'in kampını ziyaret etti",http://www.radikal.com.tr/turkiye/gulben-ergen-suriyelilerin-kampini-ziyaret-etti-1531313,"Gülben Ergen, Şanlıurfa'nın Harran İlçesi'nde Suriyeliler'in barındığı konteyner kenti ziyaret etti. 
"
17.03.2016,"Kürtçe dergi toplatıldı, yayın yönetmeni gözaltına alındı
",http://www.radikal.com.tr/turkiye/kurtce-dergi-toplatildi-yayin-yonetmeni-gozaltina-alindi-1531314,"Roza adlı edebiyat dergisinin Genel Yayın Yönetmeni Mehmet Salih Erşari, bir yıl önceki bir sayı nedeniyle ""örgüt propagandası"" suçundan gözaltına alındı. Erşari, ifadesinin ardından serbest bırakıldı."
17.03.2016,Ankara İl Emniyet Müdürü Mahmut Karaaslan görevine başladı,http://www.radikal.com.tr/turkiye/ankara-il-emniyet-muduru-mahmut-karaaslan-gorevine-basladi-1531561,"Ankara İl Emniyet Müdürlüğü görevine başlayan Mahmut Karaaslan, Ankara Valisi Mehmet Kılıçlar'ı makamında ziyaret etti."
17.03.2016,"Rize'de iki eğitim kurumuna kayyum atandı
",http://www.radikal.com.tr/turkiye/rizede-iki-egitim-kurumuna-kayyum-atandi-1531553,"Rize'de faaliyet gösteren 2 eğitim kurumuna, ""Fetullahçı Terör Örgütü/Paralel Devlet Yapılanması'na (FETÖ/PDY)"" finansman desteği sağlandığı ve işlemlerde usulsüzlük yapıldığı iddiasıyla yeni yönetimlerin oluşturulması amacıyla kayyum atandı."
17.03.2016,HDP'li iki milletvekiline 'cenaze' soruşturması,http://www.radikal.com.tr/turkiye/hdpli-iki-milletvekiline-cenaze-sorusturmasi-1531447,HDP milletvekilleri Mehmet Ali Aslan ve Besime Konca hakkında PKK'lı Cihat Türkan'ın cenazesine katıldıkları için soruşturma başlatıldı.
17.03.2016,"Özkök: ""Cumhurbaşkanına hakaret etmiş olmam mümkün değildir""",http://www.radikal.com.tr/turkiye/ozkok-cumhurbaskanina-hakaret-etmis-olmam-mumkun-degildir-1531374,"Hürriyet Gazetesi yazarı Ertuğrul Özkök, 3 Eylül 2015 tarihindeki bir yazısında, ""Basın yoluyla Cumhurbaşkanına hakaret"" ettiği gerekçesiyle hakkında 5 yıl 4 ay hapis cezası istemiyle açılan davanın ilk duruşmasına katılarak savunmasını yaptı."
17.03.2016,Köprüde intihar soruşturması: 'Atla' diyen kadınların 10 yıl hapsi istendi,http://www.radikal.com.tr/turkiye/koprude-intihar-sorusturmasi-atla-diyen-kadinlarin-10-yil-hapsi-istendi-1531356,"""Boğaziçi Köprüsü'nde intihara yönlendirme"" soruşturması tamamlandı...Savcı, köprüden geçerken intihar girişiminde bulunan bir kişiye ""atla"" diye bağırdığı öne sürülen 2 kadının ""intihara yönlendirme"" suçunu işlediğini iddia etti ve her birinin 10 yıla kadar hapisle cezasıyla cezalandırılmasını istedi."
17.03.2016,"Başı gövdesinden kopan yunus sahile vurdu
",http://www.radikal.com.tr/turkiye/basi-govdesinden-kopan-yunus-sahile-vurdu-1531311,"Zonguldak'ta, başı gövdesinden kopmuş ölü bir yunus sahile vurdu.
"
17.03.2016,İstanbul'da çatışma: 5 saldırgan yakalandı,http://www.radikal.com.tr/turkiye/istanbulda-catisma-5-saldirgan-yakalandi-1530972,"Sultangazi'de nöbetçi eczaneyi soymaya çalışan 5 saldırgan polisle çatışmaya girdi. Saldırganlardan 3'ü vurularak, 2'si ise kovalamaca sonucu yakalandı."
17.03.2016,MHP kasetleri SDÜ'den çıkmış,http://www.radikal.com.tr/turkiye/mhp-kasetleri-sduden-cikmis-1530961,'Paralel Devlet Yapılanması' soruşturması kapsamında yapılan incelemelerde 2011'de sosyal medyaya yansıyan MHP'li vekillere ait gizli görüntülerin Isparta Süleyman Demirel Üniversitesi'nde montajlandığının belirlendiği öne sürüldü.
17.03.2016,KPSS başvuruları başladı,http://www.radikal.com.tr/turkiye/kpss-basvurulari-basladi-1530937,Kamu Personel Seçme Sınavı (KPSS) lisans düzeyi başvuruları bugün başladı. Son başvuru tarihi 31 Mart.
17.03.2016,"Başbakan Davutoğlu, patlamanın olduğu yere karanfil bıraktı",http://www.radikal.com.tr/turkiye/basbakan-davutoglu-patlamanin-oldugu-yere-karanfil-birakti-1530929,"Başbakan Davutoğlu patlamada hayatını kaybedenler için Kızılay'da olay yerini ziyaret ederek dua okudu, karanfil bıraktı."
17.03.2016,Mezarlıkta kesik bacak paniği,http://www.radikal.com.tr/turkiye/mezarlikta-kesik-bacak-panigi-1530914,"Konya'da bir mezarlığa gömülen diz üstünden kesilmiş kadın sağ bacağı paniğe neden oldu. Polis, yaptığı araştırmada bacağın 94 yaşındaki Ayşe Akpınar'a ait olduğu ve tedavi gördüğü hastanede kesildiği, ailesi tarafından da mezarlığa gömüldüğü ortaya çıktı."
17.03.2016,Gübretaş Genel Müdürü Kutlu da 1.2 milyon lira kaptırmış,http://www.radikal.com.tr/turkiye/gubretas-genel-muduru-kutlu-da-1-2-milyon-lira-kaptirmis-1530906,Kadıköy- Kartal Metrosu başta olmak üzere bir dizi büyük projeye üretim yaptıktan sonra piyasaya 70 milyon liralık borç bırakarak ortadan kaybolan İron Demir'in mağdurları arasında Gübretaş Genel Müdürü Şükrü Kutlu'nun da bulunduğu ortaya çıktı.
17.03.2016,"Bombacı, Emniyet'in yüz tanıma sistemine kayıtlıymış",http://www.radikal.com.tr/turkiye/bombaci-emniyetin-yuz-tanima-sistemine-kayitliymis-1530801,Ankara Kızılay'da sivillere yönelik terör saldırısına ilişkin soruşturmada canlı bomba Seher Çağla Demir'in örgüt üyeliği suçlaması nedeniyle Emniyet'in yüz tanıma sistemine kayıtlı olduğu ortaya çıktı.
17.03.2016,Alman Lisesi'ne güvenlik tatili,http://www.radikal.com.tr/turkiye/alman-lisesine-guvenlik-tatili-1530794,"Beyoğlu'nda bulunan Özel Alman Lisesi, güvenlik sebebiyle bugün eğitime ara verdiğini açıkladı."
17.03.2016,Independent: İngiliz akademisyene muamele AB liderleri için yüz kızartıcı,http://www.radikal.com.tr/turkiye/independent-ingiliz-akademisyene-muamele-ab-liderleri-icin-yuz-kizartici-1530771,"Independent gazetesi, Bilgi Üniversitesi öğretim üyesi Chris Stephenson hakkında ""terör örgütü propagandası"" gerekçesiyle alınan sınır dışı kararının, mülteci krizinin çözümü için Türkiye ile varılan prensip anlaşmasını ele alacak AB liderleri için ""yüz kızartıcı"" olduğunu yazdı.
"
17.03.2016,'İkinci canlı bombanın da kimliği netleşti' iddiası,http://www.radikal.com.tr/turkiye/ikinci-canli-bombanin-da-kimligi-netlesti-iddiasi-1530769,"Ankara'daki kanlı saldırıyı gerçekleştirenlerin iki kişi olduğu, ikinci saldırganın Zonguldak nüfusuna kayıtlı 26 yaşındaki Özgür Ü olduğu öne sürülüyor."
17.03.2016,"Haksız gözaltına alınan Şenel Teyze'ye bir darbe daha!
",http://www.radikal.com.tr/turkiye/haksiz-gozaltina-alinan-senel-teyzeye-bir-darbe-daha-1530588,Hiç gitmediği Samsun'da eyleme katılıp Cumhurbaşkanı'na hakaret ettiği gerekçesiyle yargılanan ve bu yüzden gözaltına alınan Şenel Çelik devletin avukatına 3600 TL ödeyecek
17.03.2016,Felç bırakan 'öpüşme ikazı'na bir günlük maaş kesimi cezası,http://www.radikal.com.tr/turkiye/felc-birakan-opusme-ikazina-bir-gunluk-maas-kesimi-cezasi-1530577,"Kırıkhan'daki Zübeyde Hanım Mesleki ve Teknik Anadolu Lisesi'nde, öpüştü diye azarladığı gencin balkondan atlayıp felç kalmasına yol açan okul müdürü ile öğretmen hakkındaki disiplin soruşturması tamamlandı. İki kişi hakkında yer değiştirme ve bir günlük maaş kesimi cezası önerildi"
16.03.2016,"İngiliz milyarderden Türkiye açıklaması
",http://www.radikal.com.tr/turkiye/ingiliz-milyarderden-turkiye-aciklamasi-1530750,"Virgin Media'nın kurucusu milyarder iş adamı Richard Branson Çırağan Sarayı'nda düzenlenen İstanbul Talks konferansında bir konuşma yaptı. Branson, Ankara saldırısı ile ilgili olarak ""Bu günlerde beraber durmalıyız. Hayat devam etmek zorunda"" dedi.
"
16.03.2016,Liseli kızı şantajla fuhuşa zorladılar,http://www.radikal.com.tr/turkiye/liseli-kizi-santajla-fuhusa-zorladilar-1530730,Görüntülerini çektikleri genç kıza şantaj yaparak fuhuşa zorladığı iddiasına 6 tutuklama
16.03.2016,Nevruz davetiyesi örgüt propagandasıymış!,http://www.radikal.com.tr/turkiye/nevruz-davetiyesi-orgut-propagandasiymis-1530695,"Çantasında HDP'nin Nevruz davetiyeleri çıktığı için gözaltına alınıp sınır dışı edilen Bilgi Üniversitesi öğretim üyesi Chris Stephenson hakkında ""örgüt propagandası"" suçundan soruşturma açıldığı ortaya çıktı. Stephenson'a savcılıkta, davetiyesinin üzerindeki bir barikat ve Nevruz ateşi fotoğrafı ile ""öz yönetim"" ifadesi nedeniyle sorular yöneltildi.  "
16.03.2016,Nusaybin'deki kazada yaralanan polis şehit oldu,http://www.radikal.com.tr/turkiye/nusaybindeki-kazada-yaralanan-polis-sehit-oldu-1530679,Mardin'in Nusaybin İlçesi'nde dün gece iki zırhlı aracın çarpıştığı kazada yaralanan 1 polis memuru daha şehit oldu.
17.03.2016,Güvenpark'taki saldırıyı da 'TAK' üstlendi,http://www.radikal.com.tr/turkiye/guvenparktaki-saldiriyi-da-tak-ustlendi-1530803,"Ankara'da 13 Mart Pazar akşamı düzenlenen ve 35 sivilin hayatını kaybettiği terör saldırısını TAK (Kürdistan Özgürlük Şahinleri) isimli örgüt üstlendi. TAK, 19 Şubat'taki Ankara saldırısını da üstlenmişti.
 
"
17.03.2016,İşte Ankara'yı kana bulayan otomobil,http://www.radikal.com.tr/turkiye/iste-ankarayi-kana-bulayan-otomobil-1530796,"Ankara'daki canlı bomba saldırısını gerçekleştiren Seher Çağla Demir, sevgilisi olduğu iddia edilen Vahit K. ve ikinci canlı bomba olduğu iddia edilen Özgür Ü.'nün içinde oldukları BMW'nin görüntüsü, saldırıdan birkaç saat önce kayıtlara yansıdı."
17.03.2016,Cizre'deki o bodrumun enkazı kaldırıldı,http://www.radikal.com.tr/turkiye/cizredeki-o-bodrumun-enkazi-kaldirildi-1530617,Cizre'de 41 cenazenin çıkarıldığı Narin sokakta bulunan ve ağır koku geldiği için enkaz altında ceset kalma ihtimali bulunan ikinci bodrumun enkazı Cizre Cumhuriyet Başsavcılığı'nın verdiği talimatla kaldırıldı. Güvenlik güçleri nezaretinde başlatılan enkaz kaldırma çalışmaları sırasında ceset veya insan uzuvlarına rastlanılmadı
16.03.2016,"İstanbul'un 9 ilçesinde elektrik kesintisi
",http://www.radikal.com.tr/turkiye/istanbulun-9-ilcesinde-elektrik-kesintisi-1530752,"İstanbul Avrupa yakasındaki bazı ilçelerde 19 Mart tarihinde elektrik kesintisi uygulanacak.
"
16.03.2016,İngiliz akademisyen sınırdışı edildi,http://www.radikal.com.tr/turkiye/ingiliz-akademisyen-sinirdisi-edildi-1530722,25 yıldır Türkiye'de yaşayan İngiliz akademisyen Chris Stephenson sınır dışı edildi.
